node,88743,188016.713332,332
node,88743,188016.713338,202
node,88743,188016.713339,202
node,88743,188016.713340,202
node,88744,188016.713376,202
node,88744,188016.713378,332
node,88744,188016.713383,202
node,88743,188016.713420,202
node,88743,188016.713422,332
node,88743,188016.713426,202
node,88744,188016.713768,202
node,88744,188016.713769,257
node,88744,188016.713776,5
node,88744,188016.713779,217
node,88744,188016.713790,217
node,88744,188016.713793,3
node,88744,188016.713797,1
node,88744,188016.713800,202
node,88743,188016.713957,202
node,88743,188016.713959,332
node,88743,188016.713964,202
node,88743,188016.713966,202
node,88743,188016.713967,202
node,88744,188016.714002,202
node,88744,188016.714004,332
node,88744,188016.714008,202
node,88743,188016.714046,202
node,88743,188016.714047,332
node,88743,188016.714052,202
node,88744,188016.714124,202
node,88744,188016.714126,332
node,88744,188016.714131,202
node,88743,188016.714591,202
node,88743,188016.714593,202
node,88743,188016.714595,332
node,88743,188016.714601,1
node,88743,188016.714604,202
node,88744,188016.714621,202
node,88744,188016.714623,332
node,88744,188016.714628,202
node,88743,188016.714665,202
node,88743,188016.714666,332
node,88743,188016.714671,202
node,88744,188016.714708,202
node,88744,188016.714710,332
node,88744,188016.714715,202
node,88743,188016.715306,202

node,88741,188016.891402,332
node,88741,188016.891407,202
node,88743,188016.891957,202
node,88743,188016.891959,202
node,88743,188016.891961,332
node,88743,188016.891967,1
node,88743,188016.891970,202
node,88743,188016.891972,202
node,88741,188016.891986,202
node,88741,188016.891987,332
node,88741,188016.891993,202
node,88743,188016.892031,202
node,88743,188016.892032,332
node,88743,188016.892038,202
node,88741,188016.892075,202
node,88741,188016.892076,332
node,88741,188016.892081,202
node,88743,188016.892572,202
node,88743,188016.892574,332
node,88743,188016.892579,1
node,88743,188016.892581,202
node,88741,188016.892622,202
node,88741,188016.892624,332
node,88741,188016.892629,202
node,88743,188016.892672,202
node,88743,188016.892673,332
node,88743,188016.892679,202
node,88741,188016.892720,202
node,88741,188016.892722,332
node,88741,188016.892727,202
node,88743,188016.893255,202
node,88743,188016.893269,202
node,88743,188016.893271,332
node,88743,188016.893278,202
node,88743,188016.893280,202
node,88743,188016.893371,202
node,88743,188016.893372,332
node,88743,188016.893378,202
node,88743,188016.893919,202
node,88743,188016.893922,332
node,88743,188016.893928,202
node,88743,188016.893991,202
node,88743,188016.893993,332
node,88743,188016.893998,202
node,88743,188016.894522,202
node,88743,188016.894525,332
node,88743,188016.894531,202
node,88743,188016.894593,202
node,88743,188016.894595,332
node,88743,188016.894600,202
node,88743,188016.895132,202
node,88743,188016.895135,202
node,88743,188016.895136,332
node,88743,188016.895143,202
node,88743,188016.895206,202
node,88743,188016.895208,332
node,88743,188016.895213,202
node,88743,188016.895777,202
node,88743,188016.895779,202
node,88743,188016.895781,332

ls,129159,188023.681616,257
ls,129159,188023.681632,5
ls,129159,188023.681637,217
ls,129159,188023.681660,217
ls,129159,188023.681663,3
ls,129159,188023.681669,257
ls,129159,188023.681687,257
ls,129159,188023.681702,257
ls,129159,188023.681718,257
ls,129159,188023.681732,5
ls,129159,188023.681737,217
ls,129159,188023.681780,217
ls,129159,188023.681783,3
ls,129159,188023.681789,257
ls,129159,188023.681805,5
ls,129159,188023.681810,217
ls,129159,188023.681827,217
ls,129159,188023.681830,3
ls,129159,188023.681836,257
ls,129159,188023.681854,257
ls,129159,188023.681870,257
ls,129159,188023.681887,257
ls,129159,188023.681903,257
ls,129159,188023.681917,5
ls,129159,188023.681921,217
ls,129159,188023.681940,217
ls,129159,188023.681944,3
ls,129159,188023.681949,257
ls,129159,188023.681965,5
ls,129159,188023.681969,217
ls,129159,188023.682051,217
ls,129159,188023.682056,3
ls,129159,188023.682062,257
ls,129159,188023.682079,5
ls,129159,188023.682084,217
ls,129159,188023.682127,217
ls,129159,188023.682130,3
ls,129159,188023.682137,257
ls,129159,188023.682153,5
ls,129159,188023.682157,217
ls,129159,188023.682223,217
ls,129159,188023.682226,3
ls,129159,188023.682232,257
ls,129159,188023.682248,5
ls,129159,188023.682252,217
ls,129159,188023.682310,217
ls,129159,188023.682313,3
ls,129159,188023.682319,257
ls,129159,188023.682338,5
ls,129159,188023.682342,217
ls,129159,188023.682397,217
ls,129159,188023.682402,3
ls,129159,188023.682408,257
ls,129159,188023.682426,5
ls,129159,188023.682430,217
ls,129159,188023.682455,217
ls,129159,188023.682458,3
ls,129159,188023.682464,257
ls,129159,188023.682481,5
ls,129159,188023.682485,217

ls,129159,188023.688272,89
ls,129159,188023.688279,89
ls,129159,188023.688288,6
ls,129159,188023.688296,89
ls,129159,188023.688305,6
ls,129159,188023.688311,89
ls,129159,188023.688329,6
ls,129159,188023.688336,89
ls,129159,188023.688344,6
ls,129159,188023.688350,89
ls,129159,188023.688358,6
ls,129159,188023.688364,89
ls,129159,188023.688372,6
ls,129159,188023.688379,89
ls,129159,188023.688390,6
ls,129159,188023.688396,89
ls,129159,188023.688406,6
ls,129159,188023.688412,89
ls,129159,188023.688421,6
ls,129159,188023.688428,89
ls,129159,188023.688437,6
ls,129159,188023.688444,89
ls,129159,188023.688453,6
ls,129159,188023.688459,89
ls,129159,188023.688469,6
ls,129159,188023.688475,89
ls,129159,188023.688484,6
ls,129159,188023.688490,89
ls,129159,188023.688499,6
ls,129159,188023.688504,89
ls,129159,188023.688515,6
ls,129159,188023.688521,89
ls,129159,188023.688530,6
ls,129159,188023.688536,89
ls,129159,188023.688545,6
ls,129159,188023.688550,89
ls,129159,188023.688558,89
ls,129159,188023.688566,6
ls,129159,188023.688572,89
ls,129159,188023.688581,6
ls,129159,188023.688587,89
ls,129159,188023.688596,6
ls,129159,188023.688603,89
ls,129159,188023.688611,6
ls,129159,188023.688617,89
ls,129159,188023.688625,6
ls,129159,188023.688631,89
ls,129159,188023.688638,89
ls,129159,188023.688652,6
ls,129159,188023.688658,89
ls,129159,188023.688668,6
ls,129159,188023.688675,89
ls,129159,188023.688683,6
ls,129159,188023.688689,89
ls,129159,188023.688697,6
ls,129159,188023.688703,89
ls,129159,188023.688712,6
ls,129159,188023.688718,89
ls,129159,188023.688728,6
ls,129159,188023.688734,89

ls,129159,188023.690183,89
ls,129159,188023.690192,6
ls,129159,188023.690199,89
ls,129159,188023.690213,6
ls,129159,188023.690220,89
ls,129159,188023.690229,6
ls,129159,188023.690235,89
ls,129159,188023.690244,6
ls,129159,188023.690250,89
ls,129159,188023.690259,6
ls,129159,188023.690265,89
ls,129159,188023.690274,6
ls,129159,188023.690280,89
ls,129159,188023.690289,6
ls,129159,188023.690295,89
ls,129159,188023.690305,6
ls,129159,188023.690311,89
ls,129159,188023.690319,6
ls,129159,188023.690325,89
ls,129159,188023.690334,6
ls,129159,188023.690341,89
ls,129159,188023.690350,6
ls,129159,188023.690356,89
ls,129159,188023.690365,6
ls,129159,188023.690371,89
ls,129159,188023.690380,6
ls,129159,188023.690386,89
ls,129159,188023.690394,6
ls,129159,188023.690400,89
ls,129159,188023.690409,6
ls,129159,188023.690416,89
ls,129159,188023.690425,6
ls,129159,188023.690431,89
ls,129159,188023.690440,6
ls,129159,188023.690446,89
ls,129159,188023.690455,6
ls,129159,188023.690462,89
ls,129159,188023.690471,6
ls,129159,188023.690477,89
ls,129159,188023.690486,6
ls,129159,188023.690493,89
ls,129159,188023.690502,6
ls,129159,188023.690508,89
ls,129159,188023.690525,6
ls,129159,188023.690532,89
ls,129159,188023.690543,6
ls,129159,188023.690549,89
ls,129159,188023.690558,6
ls,129159,188023.690564,89
ls,129159,188023.690573,6
ls,129159,188023.690579,89
ls,129159,188023.690588,6
ls,129159,188023.690594,89
ls,129159,188023.690604,6
ls,129159,188023.690610,89
ls,129159,188023.690619,6
ls,129159,188023.690625,89
ls,129159,188023.690634,6
ls,129159,188023.690640,89
ls,129159,188023.690650,6

ls,129159,188023.691620,89
ls,129159,188023.691629,6
ls,129159,188023.691635,89
ls,129159,188023.691644,6
ls,129159,188023.691650,89
ls,129159,188023.691658,6
ls,129159,188023.691664,89
ls,129159,188023.691673,6
ls,129159,188023.691679,89
ls,129159,188023.691688,6
ls,129159,188023.691694,89
ls,129159,188023.691702,6
ls,129159,188023.691708,89
ls,129159,188023.691716,6
ls,129159,188023.691723,89
ls,129159,188023.691731,6
ls,129159,188023.691737,89
ls,129159,188023.691746,6
ls,129159,188023.691752,89
ls,129159,188023.691760,6
ls,129159,188023.691766,89
ls,129159,188023.691774,6
ls,129159,188023.691780,89
ls,129159,188023.691789,6
ls,129159,188023.691795,89
ls,129159,188023.691804,6
ls,129159,188023.691811,89
ls,129159,188023.691825,6
ls,129159,188023.691831,89
ls,129159,188023.691841,6
ls,129159,188023.691848,89
ls,129159,188023.691857,6
ls,129159,188023.691864,89
ls,129159,188023.691873,6
ls,129159,188023.691879,89
ls,129159,188023.691889,6
ls,129159,188023.691895,89
ls,129159,188023.691904,6
ls,129159,188023.691910,89
ls,129159,188023.691919,6
ls,129159,188023.691926,89
ls,129159,188023.691935,6
ls,129159,188023.691942,89
ls,129159,188023.691951,6
ls,129159,188023.691957,89
ls,129159,188023.691967,6
ls,129159,188023.691973,89
ls,129159,188023.691982,6
ls,129159,188023.691988,89
ls,129159,188023.691996,6
ls,129159,188023.692002,89
ls,129159,188023.692011,6
ls,129159,188023.692017,89
ls,129159,188023.692025,6
ls,129159,188023.692032,89
ls,129159,188023.692041,6
ls,129159,188023.692047,89
ls,129159,188023.692056,6
ls,129159,188023.692062,89
ls,129159,188023.692072,6

ls,129159,188023.693046,89
ls,129159,188023.693055,6
ls,129159,188023.693061,89
ls,129159,188023.693071,6
ls,129159,188023.693077,89
ls,129159,188023.693086,6
ls,129159,188023.693092,89
ls,129159,188023.693101,6
ls,129159,188023.693108,89
ls,129159,188023.693117,6
ls,129159,188023.693123,89
ls,129159,188023.693144,6
ls,129159,188023.693151,89
ls,129159,188023.693161,6
ls,129159,188023.693168,89
ls,129159,188023.693177,6
ls,129159,188023.693184,89
ls,129159,188023.693193,6
ls,129159,188023.693199,89
ls,129159,188023.693209,6
ls,129159,188023.693215,89
ls,129159,188023.693224,6
ls,129159,188023.693230,89
ls,129159,188023.693240,6
ls,129159,188023.693246,89
ls,129159,188023.693255,6
ls,129159,188023.693261,89
ls,129159,188023.693271,6
ls,129159,188023.693279,89
ls,129159,188023.693288,6
ls,129159,188023.693294,89
ls,129159,188023.693303,6
ls,129159,188023.693309,89
ls,129159,188023.693318,6
ls,129159,188023.693324,89
ls,129159,188023.693333,6
ls,129159,188023.693340,89
ls,129159,188023.693349,6
ls,129159,188023.693355,89
ls,129159,188023.693365,6
ls,129159,188023.693371,89
ls,129159,188023.693380,6
ls,129159,188023.693386,89
ls,129159,188023.693396,6
ls,129159,188023.693402,89
ls,129159,188023.693411,6
ls,129159,188023.693419,89
ls,129159,188023.693428,6
ls,129159,188023.693434,89
ls,129159,188023.693443,6
ls,129159,188023.693448,89
ls,129159,188023.693462,6
ls,129159,188023.693469,89
ls,129159,188023.693478,12
ls,129159,188023.693490,6
ls,129159,188023.693498,89
ls,129159,188023.693507,6
ls,129159,188023.693513,89
ls,129159,188023.693522,6
ls,129159,188023.693529,89

ls,129159,188023.695664,6
ls,129159,188023.695670,89
ls,129159,188023.695680,6
ls,129159,188023.695686,89
ls,129159,188023.695695,6
ls,129159,188023.695701,89
ls,129159,188023.695710,6
ls,129159,188023.695716,89
ls,129159,188023.695725,6
ls,129159,188023.695732,89
ls,129159,188023.695746,6
ls,129159,188023.695753,89
ls,129159,188023.695763,6
ls,129159,188023.695770,89
ls,129159,188023.695779,6
ls,129159,188023.695785,89
ls,129159,188023.695794,6
ls,129159,188023.695803,89
ls,129159,188023.695811,6
ls,129159,188023.695817,89
ls,129159,188023.695826,6
ls,129159,188023.695833,89
ls,129159,188023.695842,6
ls,129159,188023.695848,89
ls,129159,188023.695858,6
ls,129159,188023.695865,89
ls,129159,188023.695874,6
ls,129159,188023.695880,89
ls,129159,188023.695889,6
ls,129159,188023.695896,89
ls,129159,188023.695905,6
ls,129159,188023.695911,89
ls,129159,188023.695920,6
ls,129159,188023.695927,89
ls,129159,188023.695936,6
ls,129159,188023.695942,89
ls,129159,188023.695952,6
ls,129159,188023.695958,89
ls,129159,188023.695967,6
ls,129159,188023.695973,89
ls,129159,188023.695983,6
ls,129159,188023.695989,89
ls,129159,188023.695998,6
ls,129159,188023.696004,89
ls,129159,188023.696014,6
ls,129159,188023.696020,89
ls,129159,188023.696029,6
ls,129159,188023.696036,89
ls,129159,188023.696045,6
ls,129159,188023.696050,89
ls,129159,188023.696065,6
ls,129159,188023.696072,89
ls,129159,188023.696081,6
ls,129159,188023.696087,89
ls,129159,188023.696097,6
ls,129159,188023.696103,89
ls,129159,188023.696113,6
ls,129159,188023.696119,89
ls,129159,188023.696128,6
ls,129159,188023.696134,89

ls,129159,188023.697969,6
ls,129159,188023.697974,89
ls,129159,188023.697983,6
ls,129159,188023.697990,89
ls,129159,188023.697998,6
ls,129159,188023.698003,89
ls,129159,188023.698012,6
ls,129159,188023.698018,89
ls,129159,188023.698026,6
ls,129159,188023.698032,89
ls,129159,188023.698041,6
ls,129159,188023.698046,89
ls,129159,188023.698055,6
ls,129159,188023.698061,89
ls,129159,188023.698069,6
ls,129159,188023.698075,89
ls,129159,188023.698083,6
ls,129159,188023.698088,89
ls,129159,188023.698097,6
ls,129159,188023.698102,89
ls,129159,188023.698111,6
ls,129159,188023.698118,89
ls,129159,188023.698126,6
ls,129159,188023.698131,89
ls,129159,188023.698139,6
ls,129159,188023.698145,89
ls,129159,188023.698153,6
ls,129159,188023.698159,89
ls,129159,188023.698167,6
ls,129159,188023.698174,89
ls,129159,188023.698182,6
ls,129159,188023.698188,89
ls,129159,188023.698197,6
ls,129159,188023.698203,89
ls,129159,188023.698211,6
ls,129159,188023.698217,89
ls,129159,188023.698225,6
ls,129159,188023.698231,89
ls,129159,188023.698244,6
ls,129159,188023.698253,89
ls,129159,188023.698261,6
ls,129159,188023.698267,89
ls,129159,188023.698276,6
ls,129159,188023.698281,89
ls,129159,188023.698289,6
ls,129159,188023.698295,89
ls,129159,188023.698303,6
ls,129159,188023.698309,89
ls,129159,188023.698318,6
ls,129159,188023.698323,89
ls,129159,188023.698332,6
ls,129159,188023.698337,89
ls,129159,188023.698345,6
ls,129159,188023.698353,89
ls,129159,188023.698360,6
ls,129159,188023.698366,89
ls,129159,188023.698375,6
ls,129159,188023.698381,89
ls,129159,188023.698389,6
ls,129159,188023.698395,89

ls,129159,188023.701924,89
ls,129159,188023.701933,6
ls,129159,188023.701939,89
ls,129159,188023.701947,6
ls,129159,188023.701954,89
ls,129159,188023.701961,6
ls,129159,188023.701967,89
ls,129159,188023.701974,6
ls,129159,188023.701980,89
ls,129159,188023.701987,6
ls,129159,188023.701993,89
ls,129159,188023.702001,6
ls,129159,188023.702008,89
ls,129159,188023.702016,6
ls,129159,188023.702021,89
ls,129159,188023.702030,6
ls,129159,188023.702036,89
ls,129159,188023.702044,6
ls,129159,188023.702050,89
ls,129159,188023.702058,6
ls,129159,188023.702064,89
ls,129159,188023.702072,6
ls,129159,188023.702081,89
ls,129159,188023.702088,6
ls,129159,188023.702094,89
ls,129159,188023.702102,6
ls,129159,188023.702108,89
ls,129159,188023.702117,6
ls,129159,188023.702122,89
ls,129159,188023.702130,6
ls,129159,188023.702136,89
ls,129159,188023.702145,6
ls,129159,188023.702150,89
ls,129159,188023.702159,6
ls,129159,188023.702164,89
ls,129159,188023.702177,6
ls,129159,188023.702184,89
ls,129159,188023.702192,6
ls,129159,188023.702197,89
ls,129159,188023.702206,6
ls,129159,188023.702212,89
ls,129159,188023.702220,6
ls,129159,188023.702225,89
ls,129159,188023.702233,6
ls,129159,188023.702238,89
ls,129159,188023.702248,6
ls,129159,188023.702256,89
ls,129159,188023.702264,6
ls,129159,188023.702272,89
ls,129159,188023.702279,6
ls,129159,188023.702285,89
ls,129159,188023.702293,6
ls,129159,188023.702299,89
ls,129159,188023.702308,6
ls,129159,188023.702313,89
ls,129159,188023.702322,6
ls,129159,188023.702327,89
ls,129159,188023.702336,6
ls,129159,188023.702341,89
ls,129159,188023.702350,6

ls,129159,188023.702790,89
ls,129159,188023.702798,6
ls,129159,188023.702803,89
ls,129159,188023.702811,6
ls,129159,188023.702818,89
ls,129159,188023.702826,6
ls,129159,188023.702831,89
ls,129159,188023.702840,6
ls,129159,188023.702846,89
ls,129159,188023.702854,6
ls,129159,188023.702860,89
ls,129159,188023.702868,6
ls,129159,188023.702874,89
ls,129159,188023.702882,6
ls,129159,188023.702888,89
ls,129159,188023.702896,6
ls,129159,188023.702902,89
ls,129159,188023.702911,6
ls,129159,188023.702917,89
ls,129159,188023.702925,6
ls,129159,188023.702930,89
ls,129159,188023.702939,6
ls,129159,188023.702944,89
ls,129159,188023.702953,6
ls,129159,188023.702959,89
ls,129159,188023.702967,6
ls,129159,188023.702973,89
ls,129159,188023.702981,6
ls,129159,188023.702987,89
ls,129159,188023.702995,6
ls,129159,188023.703002,89
ls,129159,188023.703010,6
ls,129159,188023.703016,89
ls,129159,188023.703025,6
ls,129159,188023.703030,89
ls,129159,188023.703038,6
ls,129159,188023.703044,89
ls,129159,188023.703056,6
ls,129159,188023.703062,89
ls,129159,188023.703071,6
ls,129159,188023.703076,89
ls,129159,188023.703085,6
ls,129159,188023.703091,89
ls,129159,188023.703099,6
ls,129159,188023.703105,89
ls,129159,188023.703112,6
ls,129159,188023.703120,89
ls,129159,188023.703127,6
ls,129159,188023.703133,89
ls,129159,188023.703153,6
ls,129159,188023.703159,89
ls,129159,188023.703168,6
ls,129159,188023.703174,89
ls,129159,188023.703182,6
ls,129159,188023.703189,89
ls,129159,188023.703197,6
ls,129159,188023.703202,89
ls,129159,188023.703211,6
ls,129159,188023.703216,89
ls,129159,188023.703225,6

ls,129159,188023.709193,5
ls,129159,188023.709211,257
ls,129159,188023.709233,5
ls,129159,188023.709236,5
ls,129159,188023.709243,0
ls,129159,188023.709254,8
ls,129159,188023.709256,0
ls,129159,188023.709263,3
ls,129159,188023.709478,1
ls,129159,188023.709652,1
ls,129159,188023.709814,1
ls,129159,188023.709975,1
ls,129159,188023.710138,1
ls,129159,188023.710304,1
ls,129159,188023.710472,1
ls,129159,188023.710623,1
ls,129159,188023.710789,1
ls,129159,188023.710949,1
ls,129159,188023.711115,1
ls,129159,188023.711493,1
ls,129159,188023.711665,1
ls,129159,188023.711835,1
ls,129159,188023.712002,1
ls,129159,188023.712173,1
ls,129159,188023.712528,1
ls,129159,188023.712698,1
ls,129159,188023.712906,1
ls,129159,188023.713066,1
ls,129159,188023.713226,1
ls,129159,188023.713373,1
ls,129159,188023.713382,3
ls,129159,188023.713393,3
ls,129159,188023.713446,231
node,88692,188023.714944,202
node,88692,188023.714949,257
node,88692,188023.714973,5
node,88692,188023.714987,217
node,88692,188023.715537,217
node,88692,188023.715541,3
node,88692,188023.715612,1
node,88692,188023.715626,202
node,88695,188023.715890,202
node,88695,188023.715893,332
node,88695,188023.715905,1
node,88695,188023.715915,202
node,88694,188023.716141,202
node,88694,188023.716151,89
node,88694,188023.716165,1
node,88694,188023.716176,202
node,88693,188023.716305,202
node,88693,188023.716307,332
node,88693,188023.716314,1
node,88693,188023.716323,202
node,88692,188023.716390,202
node,88692,188023.716402,89
node,88692,188023.716411,1
node,88692,188023.716419,202
node,88695,188023.716507,202
node,88695,188023.716509,332
node,88695,188023.716516,1
node,88695,188023.716527,202
node,88694,188023.716590,202
node,88694,188023.716592,89
node,88694,188023.716609,1
node,88694,188023.716618,202
node,88693,188023.716725,202
node,88693,188023.716728,257
node,88693,188023.716741,1
node,88693,188023.716749,202
node,88692,188023.716816,202
node,88692,188023.716818,332
node,88692,188023.716823,1
node,88692,188023.716827,202
node,88695,188023.716908,202
node,88695,188023.716911,0
node,88695,188023.716927,1
node,88695,188023.716935,202
node,88694,188023.717015,202
node,88694,188023.717017,0
node,88694,188023.717021,1
node,88694,188023.717025,202
node,88693,188023.717092,202
node,88693,188023.717094,3
node,88693,188023.717098,1
node,88693,188023.717102,202
node,88692,188023.717163,202
node,88692,188023.717165,332
node,88692,188023.717172,1
node,88692,188023.717180,202
node,88695,188023.717249,202
node,88695,188023.717259,89
node,88695,188023.717268,1
node,88695,188023.717276,202
node,88694,188023.717355,202
node,88694,188023.717357,332
node,88694,188023.717364,1
node,88694,188023.717372,202
node,88693,188023.717440,202
node,88693,188023.717449,89
node,88693,188023.717457,1
node,88693,188023.717465,202
node,88692,188023.717540,202
node,88692,188023.717542,332
node,88692,188023.717548,1
node,88692,188023.717556,202
node,88622,188023.717842,232
node,88622,188023.717879,202
node,88622,188023.717906,232
node,88622,188023.717956,0
node,88622,188023.717980,202
node,88622,188023.717999,232
node,88622,188023.718045,0
node,88622,188023.718122,1
node,88622,188023.718268,233
node,88622,188023.718274,232
<...>,88686,188023.729071,202
<...>,88686,188023.729078,10
<...>,88686,188023.729291,28
<...>,88686,188023.729358,10
<...>,88686,188023.729368,28
<...>,88686,188023.729399,202
node,88730,188023.747271,39
node,88730,188023.747276,62
node,88730,188023.747301,232
node,88681,188023.768120,0
node,88681,188023.768183,202
node,88681,188023.768209,232
node,88681,188023.768212,0
node,88681,188023.768236,202
node,88681,188023.768250,232
node,88681,188023.768269,0
node,88681,188023.768310,202
node,88681,188023.768325,232
node,88681,188023.768350,0
node,88681,188023.768389,202
node,88681,188023.768404,232
node,88681,188023.768431,0
node,88681,188023.768495,202
node,88681,188023.768526,232
node,88681,188023.768558,0
node,88681,188023.768621,202
node,88681,188023.768643,232
node,88681,188023.768680,0
node,88681,188023.768770,202
node,88681,188023.768791,232
node,88681,188023.768823,0
node,88681,188023.768880,202
node,88681,188023.768902,232
node,88681,188023.768939,0
node,88681,188023.769033,202
node,88681,188023.769055,232
node,88681,188023.769087,0
node,88681,188023.769146,202
node,88681,188023.769170,232
node,88681,188023.769205,0
node,88681,188023.769294,202
node,88681,188023.769315,232
node,88681,188023.769347,0
node,88681,188023.769408,202
node,88681,188023.769430,232
node,88681,188023.769465,0
node,88681,188023.769554,202
node,88681,188023.769576,232
node,88681,188023.769608,0
node,88681,188023.769666,202
node,88681,188023.769688,232
node,88681,188023.769727,0
node,88681,188023.769836,202
node,88681,188023.769862,232
node,88681,188023.769942,0
node,88681,188023.769990,202
node,88681,188023.770011,232
node,88681,188023.770073,0
node,88681,188023.770133,202
node,88681,188023.770155,232
node,88681,188023.770194,0
node,88681,188023.770269,202
node,88681,188023.770295,232
node,88681,188023.770365,0
node,88681,188023.770400,202

node,88681,188023.773087,232
node,88681,188023.773148,0
node,88681,188023.773227,202
node,88681,188023.773249,232
node,88681,188023.773283,0
node,88681,188023.773357,202
node,88681,188023.773393,232
node,88681,188023.773459,0
node,88681,188023.773540,202
node,88681,188023.773561,232
node,88681,188023.773627,0
node,88681,188023.773682,202
node,88681,188023.773712,232
node,88681,188023.773736,0
node,88681,188023.773837,202
node,88681,188023.773862,232
node,88681,188023.773935,0
node,88681,188023.773993,202
node,88681,188023.774022,232
node,88681,188023.774085,0
node,88681,188023.774165,202
node,88681,188023.774186,232
node,88681,188023.774220,0
node,88681,188023.774291,202
node,88681,188023.774325,232
node,88681,188023.774391,0
node,88681,188023.774471,202
node,88681,188023.774493,232
node,88681,188023.774558,0
node,88681,188023.774613,202
node,88681,188023.774635,232
node,88681,188023.774672,0
node,88681,188023.774783,202
node,88681,188023.774807,232
node,88681,188023.774881,0
node,88681,188023.774937,202
node,88681,188023.774958,232
node,88681,188023.775027,0
node,88681,188023.775114,202
node,88681,188023.775135,232
node,88681,188023.775230,0
node,88681,188023.775285,202
node,88681,188023.775307,232
node,88681,188023.775354,0
node,88681,188023.775443,202
node,88681,188023.775465,232
node,88681,188023.775534,0
node,88681,188023.775571,202
node,88681,188023.775587,232
node,88681,188023.775613,0
node,88681,188023.775672,202
node,88681,188023.775686,232
node,88681,188023.775711,0
node,88681,188023.775750,202
node,88681,188023.775765,232
node,88681,188023.775790,0
node,88681,188023.775850,202
node,88681,188023.775864,232
node,88681,188023.775888,0
node,88681,188023.775925,202

node,88681,188023.780692,232
node,88681,188023.780716,0
node,88681,188023.780768,202
node,88681,188023.780789,232
node,88681,188023.780806,0
node,88681,188023.780844,202
node,88681,188023.780859,232
node,88681,188023.780882,0
node,88681,188023.780935,202
node,88681,188023.780955,232
node,88681,188023.780972,0
node,88681,188023.781009,202
node,88681,188023.781024,232
node,88681,188023.781050,0
node,88681,188023.781102,202
node,88681,188023.781123,232
node,88681,188023.781140,0
node,88681,188023.781179,202
node,88681,188023.781194,232
node,88681,188023.781218,0
node,88681,188023.781271,202
node,88681,188023.781292,232
node,88681,188023.781337,0
node,88681,188023.781375,202
node,88681,188023.781390,232
node,88681,188023.781414,0
node,88681,188023.781467,202
node,88681,188023.781487,232
node,88681,188023.781504,0
node,88681,188023.781542,202
node,88681,188023.781557,232
node,88681,188023.781581,0
node,88681,188023.781637,202
node,88681,188023.781658,232
node,88681,188023.781675,0
node,88681,188023.781714,202
node,88681,188023.781729,232
node,88681,188023.781754,0
node,88681,188023.781806,202
node,88681,188023.781826,232
node,88681,188023.781843,0
node,88681,188023.781882,202
node,88681,188023.781897,232
node,88681,188023.781921,0
node,88681,188023.781973,202
node,88681,188023.781997,232
node,88681,188023.782035,0
node,88681,188023.782073,202
node,88681,188023.782088,232
node,88681,188023.782113,0
node,88681,188023.782165,202
node,88681,188023.782185,232
node,88681,188023.782202,0
node,88681,188023.782240,202
node,88681,188023.782255,232
node,88681,188023.782279,0
node,88681,188023.782332,202
node,88681,188023.782352,232
node,88681,188023.782369,0
node,88681,188023.782411,202

<...>,129162,188023.952248,21
<...>,129162,188023.952300,21
<...>,129162,188023.952669,4
<...>,129162,188023.952677,21
<...>,129162,188023.952811,21
<...>,129162,188023.952834,39
